h_tag,group_name,id_shape,n_relay_instances,relays_or_relay_keys
npub1usv5wv2jy0rvvph8t3axg5agr7dppq3ez8dl82u2j5u9y56jcnhsap0hs8:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:e4194731
npub1utq2wusudy5ya3rslsh5wkwsmnhp0q5zygsydresag2m3k7d965se8emln:cross-open-mmmg896a-6e2d4b,cross-open-mmmg896a-6e2d4b,npub-namespaced,1,key:e2c0a772
npub1v0kf5fp0ta2v6pcagkvc8932v0z0m5cyqxqay2frerc7t7vp8qaq4mzde9:testDongmonsta,test dongmonsta,npub-namespaced,1,key:63ec9a24
npub1v0kf5fp0ta2v6pcagkvc8932v0z0m5cyqxqay2frerc7t7vp8qaq4mzde9:testGucklesucks,test gucklesucks,npub-namespaced,1,key:63ec9a24
npub1v0kf5fp0ta2v6pcagkvc8932v0z0m5cyqxqay2frerc7t7vp8qaq4mzde9:testJarJarBinkle,test jar jar binkle,npub-namespaced,1,key:63ec9a24
npub1v30rf6cnr0s0kgelrh9wgrnc4q2x3j69rygmqteepa0xe8whm88s980fqq:open-gw-inherit-mmefwkos-4hv4ty,open-gw-inherit-mmefwkos-4hv4ty,npub-namespaced,1,key:645e34eb
npub1v3uxrqmr68z673dkxz2hsjfkdn7c2j50sa43v2nvs7p5gllz9avq7867n3:bonjourCountryClub,bonjour country club,npub-namespaced,1,key:64786183
npub1v3uxrqmr68z673dkxz2hsjfkdn7c2j50sa43v2nvs7p5gllz9avq7867n3:chachaGentlemensClub,chacha gentlemens club,npub-namespaced,1,key:64786183
npub1v3uxrqmr68z673dkxz2hsjfkdn7c2j50sa43v2nvs7p5gllz9avq7867n3:jambaJibbles,jamba jibbles,npub-namespaced,1,key:64786183
npub1v3uxrqmr68z673dkxz2hsjfkdn7c2j50sa43v2nvs7p5gllz9avq7867n3:toooooooth,toooooooth,npub-namespaced,1,key:64786183
npub1v3uxrqmr68z673dkxz2hsjfkdn7c2j50sa43v2nvs7p5gllz9avq7867n3:washclothFace,washcloth face,npub-namespaced,1,key:64786183
npub1v4jjruk7lquuxe0k9vuy37l0wyz2ky07gx9263st0ez95xmsntks805x4x:jelfFongols,Jelf Fongols,npub-namespaced,1,key:656521f2
npub1v4lxnfkwkpvkur0sk05kzc65q8uv07dnlkv949pn075gl2trf3wqeg7eak:microdonk,microDONK,npub-namespaced,1,key:657e69a6
npub1v8fm9teuluy3teh3rm0nwuge2sjddfyfu5vzspsj2hw2qj7luxks7hgvl7:cross-open-mmljjbeg-507e6f,cross-open-mmljjbeg-507e6f,npub-namespaced,1,key:61d3b2af
npub1v9r0d4mc4h8zyu6xyspeglapjaehljpw8s65w3pjgtwpc7cksfmsr8kl4r:s07-19c83250d06-8853-group,S07-19c83250d06-8853-group,npub-namespaced,1,key:6146f6d7
npub1v9tj59xp7w2x577wlslclvwsyfx6j42ea6q9pxphcn84v6k350astf07fz:s16-19c8392c87d-3a78-group,S16-19c8392c87d-3a78-group,npub-namespaced,1,key:61572a14
npub1va8zdj7j5lr2d5e3vr5y5pdnrfqfuftvglrm994s27ems59ah2eq0e0n6e:s20-19c830e19a5-6934-group,S20-19c830e19a5-6934-group,npub-namespaced,1,key:674e26cb
npub1vcagneg8cjkqac5hqrfgk3r8qrvruadlyer7pj7es2lmgp8f0k8sngnpxy:closed-gw-inherit-mmcwv5zn-wpddxb,closed-gw-inherit-mmcwv5zn-wpddxb,npub-namespaced,1,key:663a89e5
npub1vczyhk5040n4trgl5j948jftgr79fwmfcx25ymsxqf875cfqscqqmh82m2:closed-gw-inherit-mmcuod7x-5naxnu,closed-gw-inherit-mmcuod7x-5naxnu,npub-namespaced,1,key:66044bda
npub1ve4zlhfxf3prke86gs789fg54r7tjdnpfygf4pwpx8yy2zg2azjqlanm64:oldFashionedNotes,old fashioned notes,npub-namespaced,1,key:666a2fdd
npub1ve4zlhfxf3prke86gs789fg54r7tjdnpfygf4pwpx8yy2zg2azjqlanm64:oldSchoolText,old school text,npub-namespaced,1,key:666a2fdd
npub1vef4pu23m540z4gxzl3ddkpje5xjrsl9tf2332deg2vacef8rzcssxl2y3:s20-19c83dfe852-1a7a-group,S20-19c83dfe852-1a7a-group,npub-namespaced,1,key:665350f1
npub1vffp2rcg89talkc90gp0dggg4yg09kgeu5uezmptpk0qkn9k6etsdknfdu:debug-create2-1770507386006,debug-create2-1770507386006,npub-namespaced,1,key:6252150f
npub1vg58sz63wuf6dwjl60q0z8ey6k65tlaspaf8enm8xuu0arm7kjlqv7cr6m:theYelbowSkins,The Yelbow Skins,npub-namespaced,1,key:6228780b
npub1vg8u7q2u7gl6cyt0dsddyncne327y8ka7524kp748cwxd28ms3gq0t7gpt:s04-19c8279ca57-a054-group,S04-19c8279ca57-a054-group,npub-namespaced,1,key:620fcf01
npub1vkfvw58mehnqslaac2u7slesy0xgn8l8td8lup2s4nx3flrzknts9vgfqp:closed-gw-inherit-mmcz06ni-o0xxt7,closed-gw-inherit-mmcz06ni-o0xxt7,npub-namespaced,1,key:6592c750
npub1vlqted746naxfnlcxr69gys5rztjrtrh9vymx7zdlfue7d7hqg9s0f9lrr:closed-relay-single-closed-offline-gateway-online,closed-relay-single-closed-offline-gateway-online,npub-namespaced,1,key:67c0bcb7
npub1vmc7zancfpnj7gwnr73k564ampnsunf4mtzklvw2ernljhjlt0mshy4u8l:cross-open-mmmfzytb-51460a,cross-open-mmmfzytb-51460a,npub-namespaced,1,key:66f1e176
npub1vnpeap2u8jnf07lg9swngp5qgk66nkxkjhj9f0aksupdsy99lulqwcsqhe:willSmithSpaghettiBistro,Will Smith Spaghetti Bistro,npub-namespaced,1,key:64c39e85
npub1vp98v7s7frqwzytjdxnk93elhyvh6typjpm05efx8dzrpc2w4whq7p896l:s10-19c82bd4a5a-ab95-group,S10-19c82bd4a5a-ab95-group,npub-namespaced,1,key:604a767a
npub1vpnut98yf2dvp4wznxn7jqznsffmtz6ru9hjf82n2g4gseq9z82sthyuf3:saggypants,saggypants,npub-namespaced,1,key:6067c594
npub1vput2pmse5njk5twdd9ru80tfzq50dnqqgzxxam8cu6hsalxetzs2q234a:closed-gw-inherit-mmdq1tvx-a6nvia,closed-gw-inherit-mmdq1tvx-a6nvia,npub-namespaced,1,key:6078b507
npub1vupl03647nckuu67ucumvh5wuppryafv47ckkfg5l283nr3nukxsxtd9fp:closed-gw-inherit-mmcx52dl-o8kz87,closed-gw-inherit-mmcx52dl-o8kz87,npub-namespaced,1,key:6703f7c7
npub1vwcfy2sdnesqtzxk0r32hry9rsxh4v6deq5em76g0q8f8hu6ewtswy8y7c:s20-19c83fcfcf0-45b1-group,S20-19c83fcfcf0-45b1-group,npub-namespaced,1,key:63b0922a
npub1vwgwfy77nzp3cucycd8tvp9mfua6raucvnzuvk5shd8w99g2tcts8afv65:open-relay-reg-open-online-gateway-offline,open-relay-reg-open-online-gateway-offline,npub-namespaced,1,key:6390e493
npub1vwtlrah5qaurx8znqtq87k7jk4ejv4zme3hytlsp3rk2flsx4g5qlvlu59:s18-19c82c848f0-369c-group,S18-19c82c848f0-369c-group,npub-namespaced,1,key:6397f1f6
npub1vx7q3qplqlvdkvuq87lcr207s0ru39fkhmh3wvem2nnfky5vn52s5ukpjr:cross-open-mmljnm3k-5f4880,cross-open-mmljnm3k-5f4880,npub-namespaced,1,key:61bc0880
npub1vxye0mdnfcndpzlpq6kgncvmzyjyr2j4njn3ha6r9n5nee667pqs753tqv:wowThatsCrazy,wow thats crazy,npub-namespaced,1,key:618997ed
npub1vyy25sfy47uc306nc70u0n6yumpzw7veccrzzp4m8ss5hnz4p5tq0vj4rn:testGrupe,test grupe,npub-namespaced,1,key:6108aa41
npub1w32c5dmchqv08c3hpkae9ng56e7cygcja6yv6mnfa885a6c7dr7sat6mu5:open-relay-reg-open-direct-join-only,open-relay-reg-open-direct-join-only,npub-namespaced,1,key:74558a37
npub1w3yy3l2zr3e7lnqpzvqy00lvsrlgtqyq0eg7twmstgvcf8pw2lxqjt4mu6:dongsloppersGala,dongsloppers gala,npub-namespaced,1,key:744848fd
npub1w4vq4379jjvwjq54hr7fvxfvc24gxw5ywn8ttnqj7547n4dqvlhqysad20:node23-mmb0wmpp,node23-mmb0wmpp,npub-namespaced,1,key:75580ac7
npub1w4yugqm4kgelj6ud2hvwxezp8xutgh9rwgqnkc8vh2tz966zwclqrhtssu:peepeePeople,PeePee People,npub-namespaced,1,key:7549c403
npub1w5a3s4543vlexvxhjeeryat2pckx9k49dy0nkx26tcwvuma3e3gqd7kkwl:closed-relay-auth-lifecycle-closed-offline-gateway-online,closed-relay-auth-lifecycle-closed-offline-gateway-online,npub-namespaced,1,key:753b1856
npub1w8f6rv8he5jr68zkfw5l8hx9p8yqhynr3v4njctnl5r5mtgevd5q76kzxm:closed-relay-reg-closed-offline-gateway-online,closed-relay-reg-closed-offline-gateway-online,npub-namespaced,1,key:71d3a1b0
npub1w8pm9376fy6hln3j0gunp3rfjejrjkj8yfy3aw7gcumz894zkt5s4j09hr:open-relay-contract-gateway-unassigned-error,open-relay-contract-gateway-unassigned-error,npub-namespaced,1,key:71c3b2c7
npub1w9xzrag5mg6jn66l8hfan3fqealxhds9tpqkmz92hcjrmur8f5lqmzmp2u:s19-19c842936dd-76c7-group,S19-19c842936dd-76c7-group,npub-namespaced,1,key:714c21f5
npub1wa89a2s6ar0dhas2atdz5efxrzngd2f8jdh8ckqp0ucwgvxprems9m4vf8:closed-gw-inherit-mmczqkca-unlkes,closed-gw-inherit-mmczqkca-unlkes,npub-namespaced,1,key:774e5eaa
npub1wc4ad067fdz3njptqlw24gw6ud9ypvlnnnzffhypcaw7stpuknpss5k9ls:s15-19c83fb10ff-0446-group,S15-19c83fb10ff-0446-group,npub-namespaced,1,key:762bd6bf
npub1wccueq72kkh6ny8u0n05n5x9ukgnvea3j8uynaskexy7st6qqccq8rq7u0:closed-gw-inherit-mmclashz,closed-gw-inherit-mmclashz,npub-namespaced,1,key:7631cc83
npub1we2s4c40dzcrmf9ax9cfv3faeklc863mdgtp86cv9jaf2azp7sqse57pw2:testTestTest,test test test,npub-namespaced,1,key:76550ae2
npub1wfjdc7ar454kvv32zc5uht380h8dxvldqvrpcafvl28we8espl4sqssy42:s13-19c82fd6c0e-8f93-group,S13-19c82fd6c0e-8f93-group,npub-namespaced,1,key:7264dc7b
npub1whgenjtmhhmcp2kujwm8xltj65h4qjae30plzxwvhj92kmchnapqlhq477:direct-host-online-mnxya1zi,direct-host-online-mnxya1zi,npub-namespaced,1,key:75d199c9
npub1whlzsl9uy05dy78n3jl9cnwutzqxy57mnpt04jm6ahxdpugfem4q7aym03:direct-host-online-mnxzdump,direct-host-online-mnxzdump,npub-namespaced,1,key:75fe287c
npub1wkfcusqdpzw9w6m0gnt93592a064pu8azs9420q866q2x85zfynst9a0vj:s03-19c84093f27-a9b1-group,S03-19c84093f27-a9b1-group,npub-namespaced,1,key:75938e40
npub1wkt7v7s4tg25zxqxwzxhl95x4m9c36smx2qxhty6g754j6n80h5s3dg32m:s19-19c8295a12f-5543-group,S19-19c8295a12f-5543-group,npub-namespaced,1,key:7597e67a
npub1wkuhlk2u53tpnlq5ekv5m4ec7nul0aulrh798ef9x0exkjehe68sjn70qc:s13-19c83747fff-a09f-group,S13-19c83747fff-a09f-group,npub-namespaced,1,key:75b97fd9
npub1wm2t3w02v65sfn0dmz83727y953eqfum0khmgj5c7s7zcmpr0whs3kywj8:s16-19c83336aa8-5cee-group,S16-19c83336aa8-5cee-group,npub-namespaced,1,key:76d4b8b9
npub1wq4mlufmxe35leugzjc78hrw23n7yqnjv7yp8djyjsk85nlh69cqh335gw:s18-19c837d309a-75f5-group,S18-19c837d309a-75f5-group,npub-namespaced,1,key:702bbff1
npub1wqpek55xmv7v0cy76ut9qssdca5gmn3jt4yhlnpsh9kc57jg8fgsrf8zv4:s07-19c82f29951-252a-group,S07-19c82f29951-252a-group,npub-namespaced,1,key:70039b52
npub1wqwjm0pq6pkw2nvv7xfkcsee95jrf4n0cnzumxp4qrt0czzjvamqxd4r9m:s19-19c835c8c38-8111-group,S19-19c835c8c38-8111-group,npub-namespaced,1,key:701d2dbc
npub1ww4kv8g24exew9nw2prlcsaf9uceqmknpzc07jdkm2nkjsgn4wdslgzvs2:jelbowBoys,Jelbow Boys,npub-namespaced,1,key:73ab661d
npub1wwa9h5ze4j8jxlh88fc65qttmvjpclmp2khj0j28ezeu4gxu0d6qp2eh09:bigNastyBlobs,big nasty blobs,npub-namespaced,1,key:73ba5bd0
npub1wwa9h5ze4j8jxlh88fc65qttmvjpclmp2khj0j28ezeu4gxu0d6qp2eh09:bigNastyText,big nasty text,npub-namespaced,1,key:73ba5bd0
npub1wz4p3zq8myxtvk3rqmtsemmwx85jggwja6msw3k2v3g6vw2x26jqrc5ya8:open-relay-open-offline-gateway-online-instrumentation,open-relay-open-offline-gateway-online-instrumentation,npub-namespaced,1,key:70aa1888
npub1x0g0yquqkau723vdkmk5l2cy8c6jw4eytxju2dxul6e3ehp4jhpseunp3e:s08-19c82f5705b-4948-group,S08-19c82f5705b-4948-group,npub-namespaced,1,key:33d0f203
npub1x0tvjuude5533et5l7d90lvharhmjh2vcd65ufmqly39vvvht75qffzeqx:closed-gw-inherit-mmd0fgx3-fcxl4c,closed-gw-inherit-mmd0fgx3-fcxl4c,npub-namespaced,1,key:33d6c973
npub1x2hx47j3zj2kvvlkycssygsceesjrwa6phlph2lfxg5na02823zq2hjrxn:s22-19c83e5385d-31eb-group,S22-19c83e5385d-31eb-group,npub-namespaced,1,key:32ae6afa
npub1x2xg2ynwn303gvc3a48xh4zes6fazgcxzhq48ekn3q0xw546t2zqeqmssf:s01-19c83b340cb-3f5b-group,S01-19c83b340cb-3f5b-group,npub-namespaced,1,key:328c8512
npub1x3qxjx4vhed3rhduvd40hufq3csl9phk6ec57z5cp77h8t26aaasky4jlv:closed-gw-inherit-mme7c1z0-cm4256,closed-gw-inherit-mme7c1z0-cm4256,npub-namespaced,1,key:3440691a
npub1x9rjprupjn8dr70ylxu7uk6wymqzj8w8e3vxnu657gryd7ejaf0s93et6a:coldIcePlayers,Cold Ice Players,npub-namespaced,1,key:3147208f
npub1xcq9mcrvea4syae9rzwfvzx6hrhgtwtuwwu45h9v2p83xkk0d06qz936le:s07-19c83c329f4-5341-group,S07-19c83c329f4-5341-group,npub-namespaced,1,key:36005de0
npub1xdt5c57euqwg69xnzmq8tlzjnp9g2pzgk5e5fhmnlwm7zvuq2pys27rj46:s08-19c827fee4e-9b6a-group,S08-19c827fee4e-9b6a-group,npub-namespaced,1,key:33574c53
npub1xdwcafuem85yx39j8eq03paxzsqgqq8uz6hew5awys66h8d4kyuq23vsrx:skinsuitFashionShow,Skinsuit Fashion Show,npub-namespaced,1,key:335d8ea7
npub1xel6lrqql4zw7nd8n80jtqt5t23j65g3m2q6scckucs0kxuu29wqxpgd9a:closed-relay-single-closed-offline-gateway-online,closed-relay-single-closed-offline-gateway-online,npub-namespaced,1,key:367faf8c
npub1xh0dggxvwaq4eurmdsfy7936v3h460g7s05gsrrtv2zremj9nfssypqujd:grippyGals,Grippy Gals,npub-namespaced,1,key:35ded420
npub1xhqchxvut72eck4797vvy5k0g0tg6wlmlqd33w8m7rq93xx4ga9sv0n9sq:open-relay-open-offline-gateway-online-instrumentation,open-relay-open-offline-gateway-online-instrumentation,npub-namespaced,1,key:35c18b99
npub1xjnx66d8ut3c63xac0ayzjzm3jl672dj5l2hdarzqw7rlw2xtlvq686ru8:open-relay-contract-direct-join-only-no-gateway,open-relay-contract-direct-join-only-no-gateway,npub-namespaced,1,key:34a66d69
npub1xjqmf2e0myj5xey6y9leze30te0gk20dhaz40ejvyqjf9m7cup9s9l5kzh:closed-gw-inherit-mme7xyu2-dih7nk,closed-gw-inherit-mme7xyu2-dih7nk,npub-namespaced,1,key:3481b4ab
npub1xkw3ewhucauvpuuj4gaqghc37l8qp0nx5ekxsavejueeh990qqzsxrl6e7:skimBeebleScoops,Skim Beeble Scoops,npub-namespaced,1,key:359d1cba
npub1xl7dqaqqu3k3fd764wtd8tdyr6e0uhl9k460kxpjvdc2h7we8rcsdnl4us:s20-19c834a41ca-a62b-group,S20-19c834a41ca-a62b-group,npub-namespaced,1,key:37fcd074
npub1xnvt9ta30re7kfmn89cdw6f5arp0jcqt8pt57wjjukn07s2860rsz3xzj3:pinned-open-mnyc07b6,pinned-open-mnyc07b6,npub-namespaced,1,key:34d8b2af
npub1xq93esgp2r6xdkx45t9t08747puwt5yzrju8qeznws3hnl6a67ash0qzyd:testBoogaBooga,test booga booga,npub-namespaced,1,key:300b1cc1
npub1xqxx89gm77cfyt85yr0g75v4rnmh7xhj5sk3k2u27chu89r6aqyspe3yed:bigSausageDaddies,Big Sausage Daddies,npub-namespaced,1,key:300c6395
npub1xsaqxr8tmgmrh9wtwy7eete84jn7ncn9clzjdv344pvafga0dvzsjgdchr:direct-host-online-mnxwsgmv,direct-host-online-mnxwsgmv,npub-namespaced,1,key:343a030c
npub1xt3k7pqs9eymyl5t7er028q7vtejhmy007g5pcpsdreszrcnwekq6gpgwy:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:32e36f04
npub1xtuxrh445h6zhtlttjs0vpzcypt4ezyqz6swjsugu5gm9h72fxqsh7uefl:closed-gw-inherit-mmckjbmk,,npub-namespaced,1,key:32f861de
npub1xvtqz28rxd0e4s030xh5ct2rkt9jp3mx0cjm6hwxdwwxn3n75p7qvlyq6k:open-gw-inherit-mme8cuzm-c5xgek,open-gw-inherit-mme8cuzm-c5xgek,npub-namespaced,1,key:33160128
npub1y0s5zdjey0nt6tuvmu8qeslutzm7czlv698hnn99lrw625qznpfq3vdcga:elJefeGordito,el jefe gordito,npub-namespaced,1,key:23e14136
npub1y2400trq6aqgwh09pjyvhh8h6sqcyt9sz2t4cnj6y4qht0txt20q5tayvp:niceBobs,Nice BOBs,npub-namespaced,1,key:22aaf7ac
npub1y2h2v5pvjj595452grjfs6wtry8d32z39kk33wm6khhz9qecqs3qlp6eqz:pub-closed-admin-mm64vzqi,pub-closed-admin-mm64vzqi,npub-namespaced,1,key:22aea650
npub1y2h2v5pvjj595452grjfs6wtry8d32z39kk33wm6khhz9qecqs3qlp6eqz:pub-closed-request-mm64o07t,pub-closed-request-mm64o07t,npub-namespaced,1,key:22aea650
npub1y2h2v5pvjj595452grjfs6wtry8d32z39kk33wm6khhz9qecqs3qlp6eqz:pub-open-mm64l5f0,pub-open-mm64l5f0,npub-namespaced,1,key:22aea650
npub1y2r876zm5530faf0fjsr7thmt6ca30a8c2rqqf5reuz5wyzhd57qs4cpga:robertoFrostyPoetryClub,Roberto Frosty Poetry Club,npub-namespaced,1,key:22867f68
npub1y3n5lv4q5rqqrehscmg4ap5j02d8gkjm4mfv6rx7vve6pr4e7n9s2ryjd8:freshstart,freshstart,npub-namespaced,1,key:24674fb2
npub1y3pa7q2ve56jpym7tk0u3ml76mq0xjds8rjpum7jkuk5npd6x67salur5w:closed-gw-inherit-mme5w8fu-zmhs8x,closed-gw-inherit-mme5w8fu-zmhs8x,npub-namespaced,1,key:2443df01
npub1y3x9k3qh8n5zqwj2exjhjnjqdg2vplm0amgfgpe0u36fv90qa9zq37f4rl:senorFrijoleTheElder,senor frijole the elder,npub-namespaced,1,key:244c5b44
npub1y54r9wglkjm9gvypj5ttukl6nnl6gvwlz9all347xls8uyzf3vmq7w3fce:largeMeatFathers,Large Meat Fathers,npub-namespaced,1,key:252a32b9
npub1y6g5zj0sxeryeehyl9yae2e89nhle3cpss4tr5jnpk5s8dqq2x7ql4j3t4:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:26914149
npub1y6v9etllwk6nc8l8hrgdgu4zus4vy6zxsv4gs0z29k20a972dcpqtl0jch:s06-19c82f02e65-d336-group,S06-19c82f02e65-d336-group,npub-namespaced,1,key:26985caf
npub1y7ydglnn5u9gkq3m7qz85uakcxudkpxamxktchg6z4xa4qhq9krq68j6qe:tunaBonjour,tuna bonjour,npub-namespaced,1,key:2788d47e
npub1y856xt4qe9pusn9w9y6wupn7ysrujkftvqxjf508h23ytkssvldszk3m84:s09-19c8414450a-4aee-group,S09-19c8414450a-4aee-group,npub-namespaced,1,key:21e9a32e
npub1y9u229xem38r94edztn5yt9gflm56679z23an46rxv02yfxe34jshw5quw:4skinSillyBoys,4skin Silly Boys,npub-namespaced,1,key:2178a514
npub1ycv34edql2yerlsctvdwjjln5mv9nt6fefmu5wrzjlypszgch5uqqmhaje:fingaBlasterGang,Finga Blaster Gang,npub-namespaced,1,key:26191ae5
npub1yeg05zlwfxs8um8n9ymv2uq2gcutqhmdjtumgx38mz2p4amnftyqaetx4x:open-gw-inherit-mmef2ey5-tpts68,open-gw-inherit-mmef2ey5-tpts68,npub-namespaced,1,key:2650fa0b
npub1yel04md3u8839wth9khgpr9m5vhy6u9wxrnr2vc4myg3hgrxz7vqmen2al:closed-relay-reg-closed-direct-join-only,closed-relay-reg-closed-direct-join-only,npub-namespaced,1,key:267efaed
npub1yetq53tvryafgyyqnjqck7qlz0wtdlrzew0fmrvpkgx7clscqahs2lz42r:niceVagenesAndBobs,nice vagenes and bobs,npub-namespaced,1,key:26560a45
npub1yeuk6wwhara28r2dzf86z4k0c7zu5jflukv269vcyg3rxuufz4psg9nzl3:closed-gw-inherit-mme8j7yo-0ffrqp,closed-gw-inherit-mme8j7yo-0ffrqp,npub-namespaced,1,key:26796d39
npub1yjdu2rxasgq6azzqwsyfq7tmeme46tx9kfw7ed25qg834xdluhyqnpw3g5:matrix-group-mm5tltzi,matrix-group-mm5tltzi,npub-namespaced,1,key:249bc50c
npub1yjw7vqezp0r5pgjwufd2nk4k5l88dlsslh8py600llkfawhgsstqkuzn94:direct-host-online-mnxwhnqn,direct-host-online-mnxwhnqn,npub-namespaced,1,key:249de603
npub1ykcalmgytrertfhmv0t6q74vllx8u4qdc4q6554hsa8u66d5mzeqpad94d:closed-gw-inherit-mmcvjp56-783qg8,closed-gw-inherit-mmcvjp56-783qg8,npub-namespaced,1,key:25b1dfed
npub1ykdny2uhs45n5m3wq6rpn20dg3pajqr6emumat2efz9xtvk47g9s0nx46p:closed-gw-inherit-mmdqn8oj-7ydhgv,closed-gw-inherit-mmdqn8oj-7ydhgv,npub-namespaced,1,key:259b322b
npub1ylqk4k8vh2qs20e3anxcjt3w67hdyn2vkn7kdh7su50447axmm2qjjkv25:testGarbagio,test garbagio,npub-namespaced,1,key:27c16ad8
npub1yslm45239slradk453vlhjkwcw7ythrk25q2um9l4sr33vfetn2q29yg4y:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:243fbad1
npub1ytkp3ffes8g4cn45q8wvlefnelx3tl83laqyyn2zjpp37qhs7yts54nsr9:timmyFingaBlasta,Timmy Finga Blasta,npub-namespaced,1,key:22ec18a5
npub1ytszrkm0zuu95j9r6nteyg7k40f3yjj5qagce9my8q48cctw78zs0km6hc:pub-closed-admin-mm5yxfmd,pub-closed-admin-mm5yxfmd,npub-namespaced,1,key:22e021db
npub1ytszrkm0zuu95j9r6nteyg7k40f3yjj5qagce9my8q48cctw78zs0km6hc:pub-closed-request-mm5ypedw,pub-closed-request-mm5ypedw,npub-namespaced,1,key:22e021db
npub1ytszrkm0zuu95j9r6nteyg7k40f3yjj5qagce9my8q48cctw78zs0km6hc:pub-open-mm5ylie3,pub-open-mm5ylie3,npub-namespaced,1,key:22e021db
npub1yvmml4rkdcju79pdrn0lf9yh32yk3sv3hu30f4kd6nj0874w4u2q2sdqm8:s05-19c82afecea-6101-group,S05-19c82afecea-6101-group,npub-namespaced,1,key:2337bfd4
npub1ywk7j8yk35g2tx2wucfpc29fxar7kr2t00mmekv4j2r403wutqjqypl704:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:23ade91c
npub1yxssfpcca658jqz7m3jwm98czm6cd2z846lr8jm7n8kmnfncqkfs7wzry9:poopButtz,Poop Buttz,npub-namespaced,1,key:21a10487
npub1yz3qpph2fd5hhw235nhl82wfcu52ejuh8dddha3glr6cek708m5q8nrdau:showDemBlobs,show dem BLOBS,npub-namespaced,1,key:20a20086
npub1yz7ddux4m0dhen8hmthvatu5vlpxpen7t0c7zgfjzhwm6z9yc9gs929p6c:testDonkay,test donkay,npub-namespaced,1,key:20bcd6f0
npub1yzmcz8fpqswyk8pjq77hmypkq9tuhztkdk0p0wudy3kxffz8a3gsy865lt:gobbleFunkyBoys,Gobble Funky Boys,npub-namespaced,1,key:20b7811d
npub1z0z7jlkzvz9453wt67ddyej090dsxd57ef2wspgayqmcefrh5kjssx85u5:girthyDongGobblas,GIRTHY DONG GOBBLAS,npub-namespaced,1,key:13c5e97e
npub1z2z3lnzgu74u7amhs5jumc79hngukv0cls2w3ps8ag8gxdjwtnkskyhxrr:open-relay-single-open-offline-gateway-online,open-relay-single-open-offline-gateway-online,npub-namespaced,1,key:12851fcc
npub1z3fpxr2ddamwk72snxzyahtxp2ua0862r93avepk5s9nt7phgn9s5xgzaj:s05-19c82ecfba4-a6e4-group,S05-19c82ecfba4-a6e4-group,npub-namespaced,1,key:1452130d
npub1z3u4m5rnmvw5ujusluh3tq5k488pzxx3teermmum4lgdukl4h3ds0lv2d6:s06-19c82b82c00-616e-group,S06-19c82b82c00-616e-group,npub-namespaced,1,key:14795dd0
npub1z43kx58uh2eayz5ltf9jpql3msfnflvw3zrny7krjz0wrszgd4qqnyp6a0:s21-19c831a15d2-7327-group,S21-19c831a15d2-7327-group,npub-namespaced,1,key:15636350
npub1z4f77ga3ccw6uflf0zrwltsnp9z6g3mzu08nhw4k8kzk9ct6f3rs4lfshy:open-relay-reg-open-online-gateway-offline,open-relay-reg-open-online-gateway-offline,npub-namespaced,1,key:1553ef23
npub1z62jyh7z7atyjxef7wjuhth06f8v94rw4m0e3tf7gwz48dhkg8lq85h0ck:closed-gw-inherit-mmcygmut-tpj8nz,closed-gw-inherit-mmcygmut-tpj8nz,npub-namespaced,1,key:1695225f
npub1z999yp2tsyulg7nzz2gpsk7mzfm58wh7c5x860uyjnv2xat9z0mq235gmp:closed-gw-inherit-mmcvrk3n-gn5tuq,closed-gw-inherit-mmcvrk3n-gn5tuq,npub-namespaced,1,key:114a5205
npub1z9xfuz845djvequcynmandvl4m8ywc6wmr4x0q7patrj8cssruxs3jsarp:s06-19c83ad2bec-5650-group,S06-19c83ad2bec-5650-group,npub-namespaced,1,key:114c9e08
npub1zawse766kqtcf9unkey8whlytetfjawaqvfr3ffzxy8uxhm83mhshedg02:patchdiag-1772307875081,PatchDiag-1772307875081,npub-namespaced,1,key:175d0cfb
npub1zc2844m3n69my42uwa65cp0nr0gwdpv9rdyn5mttpwxk5gptcqpsqdddk7:no2gateway,no2gateway,npub-namespaced,1,key:16147ad7
npub1zd2mzkmcfyr0snfagdphjeudty0xaeddvn6wvd9mf0yx943clmzsepwkzh:s01-19c82590c83-13c9-group,S01-19c82590c83-13c9-group,npub-namespaced,1,key:1355b15b
npub1zdvhvlw6mzej0j33d8cufjqhu3pjsklf0dzt75aflxw55an8y5nq0l93yx:testSkibidiTestTest,test skibidi test test,npub-namespaced,1,key:1359767d
npub1zfnf0twn4m6tq5ayymrdxle9zmvu94kaaygwyg2c7ttm5wzegunqx0hyfy:syncyPinky,syncy pinky,npub-namespaced,1,key:126697ad
npub1zfxc3g608cq3762t9p4jxl96k4t79pk68y7asdrkf649yjy2jtdshchzpa:eatmydick,eatmydick,npub-namespaced,1,key:124d88a3
